day,start_node,end_node,percentile,mild_infected,total
1,12061,6412,50,0,187
1,12061,6412,75,0,187
1,12061,6414,25,0,4
1,12061,6414,50,0,4
1,12061,6414,75,0,4
1,12061,6433,25,0,14
1,12061,6433,50,0,14
1,12061,6433,75,0,14
1,12061,6436,25,0,16
1,12061,6436,50,0,16
1,12061,6436,75,0,16
1,12061,6438,25,0,7
1,12061,6438,50,0,7
1,12061,6438,75,0,7
1,12061,6531,25,0,25
1,12061,6531,50,0,25
1,12061,6531,75,0,25
1,12061,6635,25,0,14
1,12061,6635,50,0,14
1,12061,6635,75,0,14
1,12061,6636,25,0,225
1,12061,6636,50,0,225
1,12061,6636,75,0,225
1,12061,7131,25,0,25
1,12061,7131,50,0,25
1,12061,7131,75,0,25
1,12061,7141,25,0,12
1,12061,7141,50,0,12
1,12061,7141,75,0,12
1,12061,7211,25,0,25
1,12061,7211,50,0,25
1,12061,7211,75,0,25
1,12061,7331,25,0,12
1,12061,7331,50,0,12
1,12061,7331,75,0,12
1,12061,7338,25,0,12
1,12061,7338,50,0,12
1,12061,7338,75,0,12
1,12061,8111,25,0,22
1,12061,8111,50,0,22
1,12061,8111,75,0,22
1,12061,8116,25,0,4
1,12061,8116,50,0,4
1,12061,8116,75,0,4
1,12061,8118,25,0,4
1,12061,8118,50,0,4
1,12061,8118,75,0,4
1,12061,8119,25,0,14
1,12061,8119,50,0,14
1,12061,8119,75,0,14
1,12061,8125,25,0,14
1,12061,8125,50,0,14
1,12061,8125,75,0,14
1,12061,8211,25,0,25
1,12061,8211,50,0,25
1,12061,8211,75,0,25
1,12061,8222,25,0,21
1,12061,8222,50,0,21
1,12061,8222,75,0,21
1,12061,8311,25,0,28
1,12061,8311,50,0,28
1,12061,8311,75,0,28
1,12061,8315,25,0,25
1,12061,8315,50,0,25
1,12061,8315,75,0,25
1,12061,8316,25,0,12
1,12061,8316,50,0,12
1,12061,8316,75,0,12
1,12061,8327,25,0,13
1,12061,8327,50,0,13
1,12061,8327,75,0,13
1,12061,8335,25,0,13
1,12061,8335,50,0,13
1,12061,8335,75,0,13
1,12061,8415,25,0,25
1,12061,8415,50,0,25
1,12061,8415,75,0,25
1,12061,8435,25,0,13
1,12061,8435,50,0,13
1,12061,8435,75,0,13
1,12061,8437,25,0,12
1,12061,8437,50,0,12
1,12061,8437,75,0,12
1,12061,9161,25,0,13
1,12061,9161,50,0,13
1,12061,9161,75,0,13
1,12061,9162,25,0,140
1,12061,9162,50,0,140
1,12061,9162,75,0,140
1,12061,9172,25,0,13
1,12061,9172,50,0,13
1,12061,9172,75,0,13
1,12061,9176,25,0,13
1,12061,9176,50,0,13
1,12061,9176,75,0,13
1,12061,9177,25,0,63
1,12061,9177,50,0,63
1,12061,9177,75,0,63
1,12061,9178,25,0,16
1,12061,9178,50,0,16
1,12061,9178,75,0,16
1,12061,9180,25,0,25
1,12061,9180,50,0,25
1,12061,9180,75,0,25
1,12061,9184,25,0,35
1,12061,9184,50,0,35
1,12061,9184,75,0,35
1,12061,9189,25,0,13
1,12061,9189,50,0,13
1,12061,9189,75,0,13
1,12061,9275,25,0,12
1,12061,9275,50,0,12
1,12061,9275,75,0,12
1,12061,9279,25,0,12
1,12061,9279,50,0,12
1,12061,9279,75,0,12
1,12061,9375,25,0,25
1,12061,9375,50,0,25
1,12061,9375,75,0,25
1,12061,9463,25,0,13
1,12061,9463,50,0,13
1,12061,9463,75,0,13
1,12061,9564,25,0,10
1,12061,9564,50,0,10
1,12061,9564,75,0,10
1,12061,9672,25,0,12
1,12061,9672,50,0,12
1,12061,9672,75,0,12
1,12061,9675,25,0,25
1,12061,9675,50,0,25
1,12061,9675,75,0,25
1,12061,9780,25,0,13
1,12061,9780,50,0,13
1,12061,9780,75,0,13
1,12061,10041,25,0,9
1,12061,10041,50,0,9
1,12061,10041,75,0,9
1,12061,11000,25,2,34925
1,12061,11000,50,2,34925
1,12061,11000,75,2,34925
1,12061,12051,25,0,113
1,12061,12051,50,0,113
1,12061,12051,75,0,113
1,12061,12052,25,0,1132
1,12061,12052,50,0,1132
1,12061,12052,75,0,1132
1,12061,12053,25,0,228
1,12061,12053,50,0,228
1,12061,12053,75,0,228
1,12061,12054,25,0,1513
1,12061,12054,50,0,1513
1,12061,12054,75,0,1513
1,12061,12060,25,0,288
1,12061,12060,50,0,288
1,12061,12060,75,0,288
1,12061,12062,25,0,460
1,12061,12062,50,0,460
1,12061,12062,75,0,460
1,12061,12063,25,0,86
1,12061,12063,50,0,86
1,12061,12063,75,0,86
1,12061,12064,25,0,533
1,12061,12064,50,0,533
1,12061,12064,75,0,533
1,12061,12065,25,0,289
1,12061,12065,50,0,289
1,12061,12065,75,0,289
1,12061,12066,25,0,1900
1,12061,12066,50,0,1900
1,12061,12066,75,0,1900
1,12061,12067,25,0,1618
1,12061,12067,50,0,1618
1,12061,12067,75,0,1618
1,12061,12068,25,0,95
1,12061,12068,50,0,95
1,12061,12068,75,0,95
1,12061,12069,25,0,915
1,12061,12069,50,0,915
1,12061,12069,75,0,915
1,12061,12070,25,0,33
1,12061,12070,50,0,33
1,12061,12070,75,0,33
1,12061,12071,25,0,690
1,12061,12071,50,0,690
1,12061,12071,75,0,690
1,12061,12072,25,0,4158
1,12061,12072,50,0,4158
1,12061,12072,75,0,4158
1,12061,12073,25,0,32
1,12061,12073,50,0,32
1,12061,12073,75,0,32
1,12061,13003,25,0,29
1,12061,13003,50,0,29
1,12061,13003,75,0,29
1,12061,13071,25,0,104
1,12061,13071,50,0,104
1,12061,13071,75,0,104
1,12061,13072,25,0,39
1,12061,13072,50,0,39
1,12061,13072,75,0,39
1,12061,13073,25,0,81
1,12061,13073,50,0,81
1,12061,13073,75,0,81
1,12061,13074,25,0,29
1,12061,13074,50,0,29
1,12061,13074,75,0,29
1,12061,13075,25,0,47
1,12061,13075,50,0,47
1,12061,13075,75,0,47
1,12061,13076,25,0,26
1,12061,13076,50,0,26
1,12061,13076,75,0,26
1,12061,14511,25,0,37
1,12061,14511,50,0,37
1,12061,14511,75,0,37
1,12061,14521,25,0,40
1,12061,14521,50,0,40
1,12061,14521,75,0,40
1,12061,14522,25,0,22
1,12061,14522,50,0,22
1,12061,14522,75,0,22
1,12061,14523,25,0,13
1,12061,14523,50,0,13
1,12061,14523,75,0,13
1,12061,14524,25,0,5
1,12061,14524,50,0,5
1,12061,14524,75,0,5
1,12061,14612,25,0,473
1,12061,14612,50,0,473
1,12061,14612,75,0,473
1,12061,14625,25,0,111
1,12061,14625,50,0,111
1,12061,14625,75,0,111
1,12061,14626,25,0,33
1,12061,14626,50,0,33
1,12061,14626,75,0,33
1,12061,14627,25,0,55
1,12061,14627,50,0,55
1,12061,14627,75,0,55
1,12061,14628,25,0,32
1,12061,14628,50,0,32
1,12061,14628,75,0,32
1,12061,14713,25,0,248
1,12061,14713,50,0,248
1,12061,14713,75,0,248
1,12061,14729,25,0,65
1,12061,14729,50,0,65
1,12061,14729,75,0,65
1,12061,14730,25,0,31
1,12061,14730,50,0,31
1,12061,14730,75,0,31
1,12061,15001,25,0,19
1,12061,15001,50,0,19
1,12061,15001,75,0,19
1,12061,15002,25,0,42
1,12061,15002,50,0,42
1,12061,15002,75,0,42
1,12061,15003,25,0,89
1,12061,15003,50,0,89
1,12061,15003,75,0,89
1,12061,15082,25,0,87
1,12061,15082,50,0,87
1,12061,15082,75,0,87
1,12061,15083,25,0,20
1,12061,15083,50,0,20
1,12061,15083,75,0,20
1,12061,15084,25,0,8
1,12061,15084,50,0,8
1,12061,15084,75,0,8
1,12061,15085,25,0,64
1,12061,15085,50,0,64
1,12061,15085,75,0,64
1,12061,15086,25,0,21
1,12061,15086,50,0,21
1,12061,15086,75,0,21
1,12061,15088,25,0,15
1,12061,15088,50,0,15
1,12061,15088,75,0,15
1,12061,15089,25,0,17
1,12061,15089,50,0,17
1,12061,15089,75,0,17
1,12061,15091,25,0,52
1,12061,15091,50,0,52
1,12061,15091,75,0,52
1,12061,16051,25,0,55
1,12061,16051,50,0,55
1,12061,16051,75,0,55
1,12061,16052,25,0,4
1,12061,16052,50,0,4
1,12061,16052,75,0,4
1,12061,16053,25,0,15
1,12061,16053,50,0,15
1,12061,16053,75,0,15
1,12061,16055,25,0,13
1,12061,16055,50,0,13
1,12061,16055,75,0,13
1,12061,16064,25,0,50
1,12061,16064,50,0,50
1,12061,16064,75,0,50
1,12061,16074,25,0,8
1,12061,16074,50,0,8
1,12061,16074,75,0,8
1,12061,16075,25,0,12
1,12061,16075,50,0,12
1,12061,16075,75,0,12
1,12062,1054,25,0,9
1,12062,1054,50,0,9
1,12062,1054,75,0,9
1,12062,1062,25,0,3
1,12062,1062,50,0,3
1,12062,1062,75,0,3
1,12062,2000,25,0,9
1,12062,2000,50,0,9
1,12062,2000,75,0,9
1,12062,3101,25,0,2
1,12062,3101,50,0,2
1,12062,3101,75,0,2
1,12062,3241,25,0,4
1,12062,3241,50,0,4
1,12062,3241,75,0,4
1,12062,3257,25,0,3
1,12062,3257,50,0,3
1,12062,3257,75,0,3
1,12062,5111,25,0,3
1,12062,5111,50,0,3
1,12062,5111,75,0,3
1,12062,5158,25,0,2
1,12062,5158,50,0,2
1,12062,5158,75,0,2
1,12062,5170,25,0,4
1,12062,5170,50,0,4
1,12062,5170,75,0,4
1,12062,5315,25,0,16
1,12062,5315,50,0,16
1,12062,5315,75,0,16
1,12062,5334,25,0,13
1,12062,5334,50,0,13
1,12062,5334,75,0,13
1,12062,5770,25,0,2
1,12062,5770,50,0,2
1,12062,5770,75,0,2
1,12062,5915,25,0,13
1,12062,5915,50,0,13
1,12062,5915,75,0,13
1,12062,6412,25,0,5
1,12062,6412,50,0,5
1,12062,6412,75,0,5
1,12062,6431,25,0,5
1,12062,6431,50,0,5
1,12062,6431,75,0,5
1,12062,6636,25,0,25
1,12062,6636,50,0,25
1,12062,6636,75,0,25
1,12062,8111,25,0,16
1,12062,8111,50,0,16
1,12062,8111,75,0,16
1,12062,8116,25,0,3
1,12062,8116,50,0,3
1,12062,8116,75,0,3
1,12062,8136,25,0,2
1,12062,8136,50,0,2
1,12062,8136,75,0,2
1,12062,8212,25,0,2
1,12062,8212,50,0,2
1,12062,8212,75,0,2
1,12062,8222,25,0,3
1,12062,8222,50,0,3
1,12062,8222,75,0,3
1,12062,8317,25,0,3
1,12062,8317,50,0,3
1,12062,8317,75,0,3
1,12062,8425,25,0,3
1,12062,8425,50,0,3
1,12062,8425,75,0,3
1,12062,9161,25,0,25
1,12062,9161,50,0,25
1,12062,9161,75,0,25
1,12062,9162,25,0,9
1,12062,9162,50,0,9
1,12062,9162,75,0,9
1,12062,9184,25,0,5
1,12062,9184,50,0,5
1,12062,9184,75,0,5
1,12062,9186,25,0,2
1,12062,9186,50,0,2
1,12062,9186,75,0,2
1,12062,9273,25,0,12
1,12062,9273,50,0,12
1,12062,9273,75,0,12
1,12062,9274,25,0,2
1,12062,9274,50,0,2
1,12062,9274,75,0,2
1,12062,9362,25,0,13
1,12062,9362,50,0,13
1,12062,9362,75,0,13
1,12062,9564,25,0,6
1,12062,9564,50,0,6
1,12062,9564,75,0,6
1,12062,11000,25,0,693
1,12062,11000,50,0,693
1,12062,11000,75,0,693
1,12062,12051,25,0,30
1,12062,12051,50,0,30
1,12062,12051,75,0,30
1,12062,12052,25,0,902
1,12062,12052,50,0,902
1,12062,12052,75,0,902
1,12062,12053,25,0,16
1,12062,12053,50,0,16
1,12062,12053,75,0,16
1,12062,12054,25,0,142
1,12062,12054,50,0,142
1,12062,12054,75,0,142
1,12062,12060,25,0,15
1,12062,12060,50,0,15
1,12062,12060,75,0,15
1,12062,12061,25,0,685
1,12062,12061,50,0,685
1,12062,12061,75,0,685
1,12062,12063,25,0,4
1,12062,12063,50,0,4
1,12062,12063,75,0,4
1,12062,12064,25,0,11
1,12062,12064,50,0,11
1,12062,12064,75,0,11
1,12062,12065,25,0,7
1,12062,12065,50,0,7
1,12062,12065,75,0,7
1,12062,12066,25,0,2584
1,12062,12066,50,0,2584
1,12062,12066,75,0,2584
1,12062,12067,25,0,106
1,12062,12067,50,0,106
1,12062,12067,75,0,106
1,12062,12068,25,0,3
1,12062,12068,50,0,3
1,12062,12068,75,0,3
1,12062,12069,25,0,135
1,12062,12069,50,0,135
1,12062,12069,75,0,135
1,12062,12071,25,0,230
1,12062,12071,50,0,230
1,12062,12071,75,0,230
1,12062,12072,25,0,734
1,12062,12072,50,0,734
1,12062,12072,75,0,734
1,12062,12073,25,0,7
1,12062,12073,50,0,7
1,12062,12073,75,0,7
1,12062,14511,25,0,40
1,12062,14511,50,0,40
1,12062,14511,75,0,40
1,12062,14521,25,0,7
1,12062,14521,50,0,7
1,12062,14521,75,0,7
1,12062,14522,25,0,74
1,12062,14522,50,0,74
1,12062,14522,75,0,74
1,12062,14523,25,0,5
1,12062,14523,50,0,5
1,12062,14523,75,0,5
1,12062,14524,25,0,9
1,12062,14524,50,0,9
1,12062,14524,75,0,9
1,12062,14612,25,0,798
1,12062,14612,50,0,798
1,12062,14612,75,0,798
1,12062,14625,25,0,241
1,12062,14625,50,0,241
1,12062,14625,75,0,241
1,12062,14626,25,0,25
1,12062,14626,50,0,25
1,12062,14626,75,0,25
1,12062,14627,25,0,2256
1,12062,14627,50,0,2256
1,12062,14627,75,0,2256
1,12062,14628,25,0,73
1,12062,14628,50,0,73
1,12062,14628,75,0,73
1,12062,14713,25,0,403
1,12062,14713,50,0,403
1,12062,14713,75,0,403
1,12062,14729,25,0,87
1,12062,14729,50,0,87
1,12062,14729,75,0,87
1,12062,14730,25,0,730
1,12062,14730,50,0,730
1,12062,14730,75,0,730
1,12062,15001,25,0,9
1,12062,15001,50,0,9
1,12062,15001,75,0,9
1,12062,15002,25,0,29
1,12062,15002,50,0,29
1,12062,15002,75,0,29
1,12062,15003,25,0,37
1,12062,15003,50,0,37
1,12062,15003,75,0,37
1,12062,15082,25,0,28
1,12062,15082,50,0,28
1,12062,15082,75,0,28
1,12062,15083,25,0,2
1,12062,15083,50,0,2
1,12062,15083,75,0,2
1,12062,15084,25,0,35
1,12062,15084,50,0,35
1,12062,15084,75,0,35
1,12062,15085,25,0,2
1,12062,15085,50,0,2
1,12062,15085,75,0,2
1,12062,15086,25,0,3
1,12062,15086,50,0,3
1,12062,15086,75,0,3
1,12062,15088,25,0,25
1,12062,15088,50,0,25
1,12062,15088,75,0,25
1,12062,15089,25,0,2
1,12062,15089,50,0,2
1,12062,15089,75,0,2
1,12062,15091,25,0,509
1,12062,15091,50,0,509
1,12062,15091,75,0,509
1,12062,16051,25,0,10
1,12062,16051,50,0,10
1,12062,16051,75,0,10
1,12062,16053,25,0,14
1,12062,16053,50,0,14
1,12062,16053,75,0,14
1,12062,16063,25,0,3
1,12062,16063,50,0,3
1,12062,16063,75,0,3
1,12062,16072,25,0,4
1,12062,16072,50,0,4
1,12062,16072,75,0,4
1,12063,1003,25,0,4
1,12063,1003,50,0,4
1,12063,1003,75,0,4
1,12063,1053,25,0,7
1,12063,1053,50,0,7
1,12063,1053,75,0,7
1,12063,1060,25,0,4
1,12063,1060,50,0,4
1,12063,1060,75,0,4
1,12063,1062,25,0,16
1,12063,1062,50,0,16
1,12063,1062,75,0,16
1,12063,2000,25,0,142
1,12063,2000,50,0,142
1,12063,2000,75,0,142
1,12063,3101,25,0,28
1,12063,3101,50,0,28
1,12063,3101,75,0,28
1,12063,3103,25,0,39
1,12063,3103,50,0,39
1,12063,3103,75,0,39
1,12063,3151,25,0,6
1,12063,3151,50,0,6
1,12063,3151,75,0,6
1,12063,3154,25,0,14
1,12063,3154,50,0,14
1,12063,3154,75,0,14
1,12063,3241,25,0,84
1,12063,3241,50,0,84
1,12063,3241,75,0,84
1,12063,3254,25,0,7
1,12063,3254,50,0,7
1,12063,3254,75,0,7
1,12063,3353,25,0,9
1,12063,3353,50,0,9
1,12063,3353,75,0,9
1,12063,3355,25,0,7
1,12063,3355,50,0,7
1,12063,3355,75,0,7
1,12063,3404,25,0,13
1,12063,3404,50,0,13
1,12063,3404,75,0,13
1,12063,3405,25,0,13
1,12063,3405,50,0,13
1,12063,3405,75,0,13
1,12063,4011,25,0,31
1,12063,4011,50,0,31
1,12063,4011,75,0,31
1,12063,5111,25,0,27
1,12063,5111,50,0,27
1,12063,5111,75,0,27
1,12063,5112,25,0,18
1,12063,5112,50,0,18
1,12063,5112,75,0,18
1,12063,5113,25,0,4
1,12063,5113,50,0,4
1,12063,5113,75,0,4
1,12063,5124,25,0,13
1,12063,5124,50,0,13
1,12063,5124,75,0,13
1,12063,5158,25,0,4
1,12063,5158,50,0,4
1,12063,5158,75,0,4
1,12063,5162,25,0,5
1,12063,5162,50,0,5
1,12063,5162,75,0,5
1,12063,5314,25,0,6
1,12063,5314,50,0,6
1,12063,5314,75,0,6
1,12063,5315,25,0,41
1,12063,5315,50,0,41
1,12063,5315,75,0,41
1,12063,5382,25,0,6
1,12063,5382,50,0,6
1,12063,5382,75,0,6
1,12063,5566,25,0,15
1,12063,5566,50,0,15
1,12063,5566,75,0,15
1,12063,5570,25,0,13
1,12063,5570,50,0,13
1,12063,5570,75,0,13
1,12063,5754,25,0,17
1,12063,5754,50,0,17
1,12063,5754,75,0,17
1,12063,5911,25,0,13
1,12063,5911,50,0,13
1,12063,5911,75,0,13
1,12063,5913,25,0,16
1,12063,5913,50,0,16
1,12063,5913,75,0,16
1,12063,5915,25,0,13
1,12063,5915,50,0,13
1,12063,5915,75,0,13
1,12063,6412,25,0,49
1,12063,6412,50,0,49
1,12063,6412,75,0,49
1,12063,6414,25,0,4
1,12063,6414,50,0,4
1,12063,6414,75,0,4
1,12063,6434,25,0,4
1,12063,6434,50,0,4
1,12063,6434,75,0,4
1,12063,6436,25,0,4
1,12063,6436,50,0,4
1,12063,6436,75,0,4
1,12063,6438,25,0,5
1,12063,6438,50,0,5
1,12063,6438,75,0,5
1,12063,6611,25,0,15
1,12063,6611,50,0,15
1,12063,6611,75,0,15
1,12063,6636,25,0,25
1,12063,6636,50,0,25
1,12063,6636,75,0,25
1,12063,8111,25,0,7
1,12063,8111,50,0,7
1,12063,8111,75,0,7
1,12063,8212,25,0,30
1,12063,8212,50,0,30
1,12063,8212,75,0,30
1,12063,8222,25,0,4
1,12063,8222,50,0,4
1,12063,8222,75,0,4
1,12063,8337,25,0,13
1,12063,8337,50,0,13
1,12063,8337,75,0,13
1,12063,9162,25,0,43
1,12063,9162,50,0,43
1,12063,9162,75,0,43
1,12063,9175,25,0,13
1,12063,9175,50,0,13
1,12063,9175,75,0,13
1,12063,9178,25,0,4
1,12063,9178,50,0,4
1,12063,9178,75,0,4
1,12063,9184,25,0,8
1,12063,9184,50,0,8
1,12063,9184,75,0,8
1,12063,9261,25,0,12
1,12063,9261,50,0,12
1,12063,9261,75,0,12
1,12063,9262,25,0,13
1,12063,9262,50,0,13
1,12063,9262,75,0,13
1,12063,9263,25,0,12
1,12063,9263,50,0,12
1,12063,9263,75,0,12
1,12063,9473,25,0,12
1,12063,9473,50,0,12
1,12063,9473,75,0,12
1,12063,9474,25,0,12
1,12063,9474,50,0,12
1,12063,9474,75,0,12
1,12063,9564,25,0,6
1,12063,9564,50,0,6
1,12063,9564,75,0,6
1,12063,9572,25,0,4
1,12063,9572,50,0,4
1,12063,9572,75,0,4
1,12063,10041,25,0,5
1,12063,10041,50,0,5
1,12063,10041,75,0,5
1,12063,11000,25,2,23818
1,12063,11000,50,2,23818
1,12063,11000,75,2,23818
1,12063,12051,25,0,2440
1,12063,12051,50,0,2440
1,12063,12051,75,0,2440
1,12063,12052,25,0,16
1,12063,12052,50,0,16
1,12063,12052,75,0,16
1,12063,12053,25,0,14
1,12063,12053,50,0,14
1,12063,12053,75,0,14
1,12063,12054,25,0,2739
1,12063,12054,50,0,2739
1,12063,12054,75,0,2739
1,12063,12060,25,0,114
1,12063,12060,50,0,114
1,12063,12060,75,0,114
1,12063,12061,25,0,245
1,12063,12061,50,0,245
1,12063,12061,75,0,245
1,12063,12064,25,0,149
1,12063,12064,50,0,149
1,12063,12064,75,0,149
1,12063,12065,25,0,1550
1,12063,12065,50,0,1550
1,12063,12065,75,0,1550
1,12063,12066,25,0,27
1,12063,12066,50,0,27
1,12063,12066,75,0,27
1,12063,12067,25,0,71
1,12063,12067,50,0,71
1,12063,12067,75,0,71
1,12063,12068,25,0,589
1,12063,12068,50,0,589
1,12063,12068,75,0,589
1,12063,12069,25,0,1216
1,12063,12069,50,0,1216
1,12063,12069,75,0,1216
1,12063,12070,25,0,102
1,12063,12070,50,0,102
1,12063,12070,75,0,102
1,12063,12071,25,0,5
1,12063,12071,50,0,5
1,12063,12071,75,0,5
1,12063,12072,25,0,357
1,12063,12072,50,0,357
1,12063,12072,75,0,357
1,12063,12073,25,0,6
1,12063,12073,50,0,6
1,12063,12073,75,0,6
1,12063,13003,25,0,38
1,12063,13003,50,0,38
1,12063,13003,75,0,38
1,12063,13004,25,0,21
1,12063,13004,50,0,21
1,12063,13004,75,0,21
1,12063,13071,25,0,49
1,12063,13071,50,0,49
1,12063,13071,75,0,49
1,12063,13072,25,0,57
1,12063,13072,50,0,57
1,12063,13072,75,0,57
1,12063,13073,25,0,19
1,12063,13073,50,0,19
1,12063,13073,75,0,19
1,12063,13074,25,0,9
1,12063,13074,50,0,9
1,12063,13074,75,0,9
1,12063,13075,25,0,55
1,12063,13075,50,0,55
1,12063,13075,75,0,55
1,12063,13076,25,0,46
1,12063,13076,50,0,46
1,12063,13076,75,0,46
1,12063,14511,25,0,4
1,12063,14511,50,0,4
1,12063,14511,75,0,4
1,12063,14522,25,0,5
1,12063,14522,50,0,5
1,12063,14522,75,0,5
1,12063,14523,25,0,4
1,12063,14523,50,0,4
1,12063,14523,75,0,4
1,12063,14612,25,0,54
1,12063,14612,50,0,54
1,12063,14612,75,0,54
1,12063,14625,25,0,14
1,12063,14625,50,0,14
1,12063,14625,75,0,14
1,12063,14627,25,0,6
1,12063,14627,50,0,6
1,12063,14627,75,0,6
1,12063,14713,25,0,72
1,12063,14713,50,0,72
1,12063,14713,75,0,72
1,12063,14729,25,0,4
1,12063,14729,50,0,4
1,12063,14729,75,0,4
1,12063,14730,25,0,8
1,12063,14730,50,0,8
1,12063,14730,75,0,8
1,12063,15001,25,0,23
1,12063,15001,50,0,23
1,12063,15001,75,0,23
1,12063,15002,25,0,18
1,12063,15002,50,0,18
1,12063,15002,75,0,18
1,12063,15003,25,0,128
1,12063,15003,50,0,128
1,12063,15003,75,0,128
1,12063,15081,25,0,10
1,12063,15081,50,0,10
1,12063,15081,75,0,10
1,12063,15082,25,0,11
1,12063,15082,50,0,11
1,12063,15082,75,0,11
1,12063,15083,25,0,36
1,12063,15083,50,0,36
1,12063,15083,75,0,36
1,12063,15084,25,0,14
1,12063,15084,50,0,14
1,12063,15084,75,0,14
1,12063,15085,25,0,21
1,12063,15085,50,0,21
1,12063,15085,75,0,21
1,12063,15086,25,0,131
1,12063,15086,50,0,131
1,12063,15086,75,0,131
1,12063,15088,25,0,46
1,12063,15088,50,0,46
1,12063,15088,75,0,46
1,12063,15089,25,0,4
1,12063,15089,50,0,4
1,12063,15089,75,0,4
1,12063,15090,25,0,396
1,12063,15090,50,0,396
1,12063,15090,75,0,396
1,12063,15091,25,0,12
1,12063,15091,50,0,12
1,12063,15091,75,0,12
1,12064,1004,25,0,7
1,12064,1004,50,0,7
1,12064,1004,75,0,7
1,12064,1053,25,0,15
1,12064,1053,50,0,15
1,12064,1053,75,0,15
1,12064,1055,25,0,13
1,12064,1055,50,0,13
1,12064,1055,75,0,13
1,12064,1058,25,0,6
1,12064,1058,50,0,6
1,12064,1058,75,0,6
1,12064,1060,25,0,27
1,12064,1060,50,0,27
1,12064,1060,75,0,27
1,12064,1062,25,0,4
1,12064,1062,50,0,4
1,12064,1062,75,0,4
1,12064,2000,25,0,72
1,12064,2000,50,0,72
1,12064,2000,75,0,72
1,12064,3101,25,0,6
1,12064,3101,50,0,6
1,12064,3101,75,0,6
1,12064,3151,25,0,13
1,12064,3151,50,0,13
1,12064,3151,75,0,13
1,12064,3241,25,0,18
1,12064,3241,50,0,18
1,12064,3241,75,0,18
1,12064,3353,25,0,17
1,12064,3353,50,0,17
1,12064,3353,75,0,17
1,12064,3405,25,0,13
1,12064,3405,50,0,13
1,12064,3405,75,0,13
1,12064,4011,25,0,5
1,12064,4011,50,0,5
1,12064,4011,75,0,5
1,12064,5111,25,0,11
1,12064,5111,50,0,11
1,12064,5111,75,0,11
1,12064,5113,25,0,5
1,12064,5113,50,0,5
1,12064,5113,75,0,5
1,12064,5158,25,0,6
1,12064,5158,50,0,6
1,12064,5158,75,0,6
1,12064,5314,25,0,6
1,12064,5314,50,0,6
1,12064,5314,75,0,6
1,12064,5315,25,0,30
1,12064,5315,50,0,30
1,12064,5315,75,0,30
1,12064,5382,25,0,6
1,12064,5382,50,0,6
1,12064,5382,75,0,6
1,12064,5515,25,0,14
1,12064,5515,50,0,14
1,12064,5515,75,0,14
1,12064,5711,25,0,14
1,12064,5711,50,0,14
1,12064,5711,75,0,14
1,12064,5754,25,0,4
1,12064,5754,50,0,4
1,12064,5754,75,0,4
1,12064,5913,25,0,6
1,12064,5913,50,0,6
1,12064,5913,75,0,6
1,12064,5915,25,0,5
1,12064,5915,50,0,5
1,12064,5915,75,0,5
1,12064,6412,25,0,95
1,12064,6412,50,0,95
1,12064,6412,75,0,95
1,12064,6531,25,0,13
1,12064,6531,50,0,13
1,12064,6531,75,0,13
1,12064,6632,25,0,14
1,12064,6632,50,0,14
1,12064,6632,75,0,14
1,12064,6636,25,0,63
1,12064,6636,50,0,63
1,12064,6636,75,0,63
1,12064,7135,25,0,12
1,12064,7135,50,0,12
1,12064,7135,75,0,12
1,12064,7140,25,0,14
1,12064,7140,50,0,14
1,12064,7140,75,0,14
1,12064,8111,25,0,19
1,12064,8111,50,0,19
1,12064,8111,75,0,19
1,12064,8135,25,0,13
1,12064,8135,50,0,13
1,12064,8135,75,0,13
1,12064,8222,25,0,5
1,12064,8222,50,0,5
1,12064,8222,75,0,5
1,12064,8415,25,0,26
1,12064,8415,50,0,26
1,12064,8415,75,0,26
1,12064,9162,25,0,58
1,12064,9162,50,0,58
1,12064,9162,75,0,58
1,12064,9178,25,0,53
1,12064,9178,50,0,53
1,12064,9178,75,0,53
1,12064,9184,25,0,8
1,12064,9184,50,0,8
1,12064,9184,75,0,8
1,12064,9186,25,0,14
1,12064,9186,50,0,14
1,12064,9186,75,0,14
1,12064,9564,25,0,5
1,12064,9564,50,0,5
1,12064,9564,75,0,5
1,12064,9780,25,0,13
1,12064,9780,50,0,13
1,12064,9780,75,0,13
1,12064,11000,25,1,29641
1,12064,11000,50,1,29641
1,12064,11000,75,1,29641
1,12064,12051,25,0,60
1,12064,12051,50,0,60
1,12064,12051,75,0,60
1,12064,12052,25,0,127
1,12064,12052,50,0,127
1,12064,12052,75,0,127
1,12064,12053,25,0,3198
1,12064,12053,50,0,3198
1,12064,12053,75,0,3198
1,12064,12054,25,0,610
1,12064,12054,50,0,610
1,12064,12054,75,0,610
1,12064,12060,25,0,3351
1,12064,12060,50,0,3351
1,12064,12060,75,0,3351
1,12064,12061,25,0,977
1,12064,12061,50,0,977
1,12064,12061,75,0,977
1,12064,12062,25,0,25
1,12064,12062,50,0,25
1,12064,12062,75,0,25
1,12064,12063,25,0,148
1,12064,12063,50,0,148
1,12064,12063,75,0,148
1,12064,12065,25,0,413
1,12064,12065,50,0,413
1,12064,12065,75,0,413
1,12064,12066,25,0,47
1,12064,12066,50,0,47
1,12064,12066,75,0,47
1,12064,12067,25,0,3647
1,12064,12067,50,0,3647
1,12064,12067,75,0,3647
1,12064,12068,25,0,40
1,12064,12068,50,0,40
